646,./iapr_tc/saiapr_tc-12/00/images/646.jpg,"['person', 'group-of-persons', 'group-of-persons', 'floor-other', 'sky-night', 'public-sign']"
652,./iapr_tc/saiapr_tc-12/00/images/652.jpg,"['group-of-persons', 'ground', 'house', 'window', 'furniture', 'child-boy', 'child-boy', 'face-of-person', 'face-of-person', 'sidewalk', 'sidewalk']"
655,./iapr_tc/saiapr_tc-12/00/images/655.jpg,"['group-of-persons', 'child-boy', 'child-girl', 'child-girl', 'child-boy', 'face-of-person']"
656,./iapr_tc/saiapr_tc-12/00/images/656.jpg,"['sky-blue', 'construction', 'person', 'man']"
66,./iapr_tc/saiapr_tc-12/00/images/66.jpg,"['water', 'construction', 'rock']"
661,./iapr_tc/saiapr_tc-12/00/images/661.jpg,"['house', 'grass', 'couple-of-persons', 'sidewalk', 'sky-blue', 'window']"
662,./iapr_tc/saiapr_tc-12/00/images/662.jpg,"['group-of-persons', 'child-boy', 'child-girl', 'child-girl', 'child-boy', 'child-girl', 'floor-other', 'house', 'house', 'hill', 'tree', 'tree', 'door', 'clock']"
663,./iapr_tc/saiapr_tc-12/00/images/663.jpg,"['hill', 'group-of-persons', 'head-of-person', 'man', 'man', 'man', 'man', 'man', 'floor-other', 'book', 'table', 'wall', 'wall', 'wall', 'wall']"
664,./iapr_tc/saiapr_tc-12/00/images/664.jpg,"['group-of-persons', 'child-boy', 'child-boy', 'face-of-person', 'cup', 'face-of-person']"
668,./iapr_tc/saiapr_tc-12/00/images/668.jpg,"['child-boy', 'child-boy', 'child-boy', 'child-boy', 'group-of-persons', 'face-of-person', 'face-of-person', 'face-of-person', 'group-of-persons', 'face-of-person']"
669,./iapr_tc/saiapr_tc-12/00/images/669.jpg,"['child-girl', 'couple-of-persons', 'face-of-person', 'head-of-person', 'hand-of-person']"
671,./iapr_tc/saiapr_tc-12/00/images/671.jpg,"['woman', 'woman', 'person', 'food', 'wall']"
672,./iapr_tc/saiapr_tc-12/00/images/672.jpg,"['group-of-persons', 'man', 'child', 'child-boy', 'woman', 'woman', 'child-girl', 'face-of-person', 'face-of-person', 'face-of-person', 'face-of-person']"
674,./iapr_tc/saiapr_tc-12/00/images/674.jpg,"['child-girl', 'group-of-persons', 'child-girl', 'group-of-persons', 'child', 'face-of-person', 'face-of-person', 'face-of-person', 'floor-other', 'wall']"
676,./iapr_tc/saiapr_tc-12/00/images/676.jpg,"['couple-of-persons', 'group-of-persons', 'wall', 'window', 'window', 'child-girl', 'child-boy', 'child-boy', 'head-of-person', 'hand-of-person', 'head-of-person']"
678,./iapr_tc/saiapr_tc-12/00/images/678.jpg,"['couple-of-persons', 'face-of-person', 'hand-of-person', 'apple', 'child', 'wooden-furniture', 'child', 'wooden-furniture']"
679,./iapr_tc/saiapr_tc-12/00/images/679.jpg,"['couple-of-persons', 'head-of-person', 'woman', 'window', 'head-of-person', 'hand-of-person']"
682,./iapr_tc/saiapr_tc-12/00/images/682.jpg,"['child', 'humans', 'group-of-persons', 'couple-of-persons', 'couple-of-persons', 'couple-of-persons', 'man', 'child', 'wooden-furniture', 'non-wooden-furniture', 'window', 'window', 'wall']"
683,./iapr_tc/saiapr_tc-12/00/images/683.jpg,"['woman', 'woman', 'woman', 'floor-other', 'wall', 'wall', 'face-of-person', 'face-of-person', 'door', 'face-of-person']"
684,./iapr_tc/saiapr_tc-12/00/images/684.jpg,"['child-boy', 'child-girl', 'group-of-persons']"
685,./iapr_tc/saiapr_tc-12/00/images/685.jpg,"['paper', 'can', 'paper', 'paper', 'wood']"
686,./iapr_tc/saiapr_tc-12/00/images/686.jpg,"['child-boy', 'child-girl', 'toy', 'toy', 'group-of-persons', 'child-girl', 'child-boy', 'woman', 'couple-of-persons', 'paper', 'wall', 'face-of-person', 'hand-of-person', 'head-of-person']"
687,./iapr_tc/saiapr_tc-12/00/images/687.jpg,"['sky-blue', 'hill', 'city', 'edifice', 'roof', 'roof', 'house', 'house']"
689,./iapr_tc/saiapr_tc-12/00/images/689.jpg,"['group-of-persons', 'sky-blue', 'mountain', 'ground', 'rock', 'child-boy', 'child-boy', 'child', 'man', 'woman', 'child-girl']"
690,./iapr_tc/saiapr_tc-12/00/images/690.jpg,"['sky-blue', 'mountain', 'ground', 'ground', 'group-of-persons', 'child', 'man', 'child-boy', 'woman', 'house']"
692,./iapr_tc/saiapr_tc-12/00/images/692.jpg,"['wall', 'window', 'window', 'wall', 'man', 'woman', 'woman', 'wall', 'floor-other', 'floor-other', 'floor-other']"
693,./iapr_tc/saiapr_tc-12/00/images/693.jpg,"['child-girl', 'child-girl', 'face-of-person', 'face-of-person', 'sky-blue', 'ground', 'rock', 'woman']"
694,./iapr_tc/saiapr_tc-12/00/images/694.jpg,"['man', 'sky-blue', 'city', 'man', 'car', 'road', 'road', 'face-of-person']"
696,./iapr_tc/saiapr_tc-12/00/images/696.jpg,"['man', 'man', 'couple-of-persons', 'camera', 'man', 'woman', 'camera', 'child-girl', 'child-boy', 'child-girl', 'hat', 'child-girl', 'paper', 'wall', 'child']"
698,./iapr_tc/saiapr_tc-12/00/images/698.jpg,"['wall', 'paper', 'paper', 'table', 'chair', 'chair', 'floor-other', 'floor-other']"
700,./iapr_tc/saiapr_tc-12/00/images/700.jpg,"['window', 'window', 'wall', 'wood', 'woman', 'person', 'man', 'man', 'woman', 'person', 'floor', 'head-of-person']"
702,./iapr_tc/saiapr_tc-12/00/images/702.jpg,"['group-of-persons', 'woman', 'woman', 'child-boy', 'woman', 'child-boy', 'child-girl', 'child-girl', 'child-boy', 'child', 'door', 'door', 'wall', 'wall', 'face-of-person', 'food', 'face-of-person']"
704,./iapr_tc/saiapr_tc-12/00/images/704.jpg,"['child-boy', 'child', 'child', 'child', 'child', 'window', 'window', 'wall', 'child-girl', 'couple-of-persons', 'group-of-persons', 'wooden-furniture', 'face-of-person']"
705,./iapr_tc/saiapr_tc-12/00/images/705.jpg,"['man', 'group-of-persons', 'couple-of-persons', 'child', 'child', 'man', 'woman', 'man', 'woman', 'woman', 'wall', 'door', 'window', 'chair', 'orange', 'orange', 'orange', 'face-of-person']"
708,./iapr_tc/saiapr_tc-12/00/images/708.jpg,"['woman', 'woman', 'man', 'group-of-persons', 'woman', 'man', 'painting', 'window', 'woman', 'balloon', 'balloon', 'balloon', 'balloon', 'floor-other', 'wall', 'wall', 'face-of-person']"
709,./iapr_tc/saiapr_tc-12/00/images/709.jpg,"['sky-blue', 'house', 'ancent-building', 'ground', 'rock', 'house']"
712,./iapr_tc/saiapr_tc-12/00/images/712.jpg,"['child-boy', 'child-boy', 'couple-of-persons', 'child-boy', 'child-boy', 'paper', 'chair', 'orange', 'face-of-person', 'wall', 'chair', 'face-of-person']"
714,./iapr_tc/saiapr_tc-12/00/images/714.jpg,"['group-of-persons', 'water', 'tree', 'branch', 'ground', 'water', 'child-boy', 'man', 'child-girl', 'child-boy', 'child-boy']"
715,./iapr_tc/saiapr_tc-12/00/images/715.jpg,"['group-of-persons', 'child-boy', 'child-girl', 'child-boy', 'toy', 'child-girl', 'floor-other', 'wall', 'wall']"
716,./iapr_tc/saiapr_tc-12/00/images/716.jpg,"['child-boy', 'group-of-persons', 'child-girl', 'child-girl', 'child', 'child-girl', 'child-girl', 'child-girl', 'wall', 'paper', 'paper', 'head-of-person']"
717,./iapr_tc/saiapr_tc-12/00/images/717.jpg,"['man', 'group-of-persons', 'child-girl', 'child-girl', 'child-boy', 'child-boy', 'paper', 'cup', 'paper']"
718,./iapr_tc/saiapr_tc-12/00/images/718.jpg,"['group-of-persons', 'child-boy', 'head-of-person', 'wall', 'child', 'head-of-person', 'face-of-person', 'child', 'wall']"
719,./iapr_tc/saiapr_tc-12/00/images/719.jpg,"['group-of-persons', 'woman', 'book', 'face-of-person', 'child-girl', 'child-boy']"
723,./iapr_tc/saiapr_tc-12/00/images/723.jpg,"['group-of-persons', 'child', 'couple-of-persons', 'man', 'woman', 'child-boy', 'child', 'wall', 'window', 'door', 'wooden-furniture', 'woman']"
725,./iapr_tc/saiapr_tc-12/00/images/725.jpg,"['couple-of-persons', 'face-of-person', 'face-of-person']"
726,./iapr_tc/saiapr_tc-12/00/images/726.jpg,"['window', 'wall', 'couple-of-persons', 'face-of-person', 'face-of-person', 'child-boy', 'orange', 'child-boy', 'group-of-persons', 'child-boy', 'child-girl', 'group-of-persons', 'child', 'face-of-person']"
728,./iapr_tc/saiapr_tc-12/00/images/728.jpg,"['sky-blue', 'house', 'door', 'window', 'road', 'child-girl', 'group-of-persons', 'road']"
731,./iapr_tc/saiapr_tc-12/00/images/731.jpg,"['cloud', 'mountain', 'city', 'bush']"
732,./iapr_tc/saiapr_tc-12/00/images/732.jpg,"['man', 'man', 'man', 'couple-of-persons', 'balloon', 'wall', 'wooden-furniture', 'woman', 'door']"
736,./iapr_tc/saiapr_tc-12/00/images/736.jpg,"['child-boy', 'couple-of-persons', 'wooden-furniture', 'book', 'child', 'group-of-persons', 'man', 'couple-of-persons', 'group-of-persons', 'head-of-person', 'wall', 'window', 'door', 'wooden-furniture', 'face-of-person']"
737,./iapr_tc/saiapr_tc-12/00/images/737.jpg,"['ground', 'sky', 'construction', 'couple-of-persons', 'child-girl', 'child', 'child', 'person', 'group-of-persons', 'wood']"
738,./iapr_tc/saiapr_tc-12/00/images/738.jpg,"['child-girl', 'group-of-persons', 'child-girl', 'child-boy', 'wooden-furniture', 'child-girl', 'book', 'face-of-person']"
739,./iapr_tc/saiapr_tc-12/00/images/739.jpg,"['church', 'window', 'ground', 'sky-blue', 'sky-blue', 'cloud', 'house', 'wood']"
742,./iapr_tc/saiapr_tc-12/00/images/742.jpg,"['humans', 'woman', 'woman', 'woman', 'man', 'couple-of-persons', 'head-of-person', 'wall', 'clock']"
754,./iapr_tc/saiapr_tc-12/00/images/754.jpg,"['group-of-persons', 'woman', 'man', 'sidewalk', 'ground', 'man', 'construction']"
767,./iapr_tc/saiapr_tc-12/00/images/767.jpg,"['group-of-persons', 'man', 'man', 'woman', 'man', 'woman', 'hand-of-person', 'man', 'balloon', 'face-of-person']"
768,./iapr_tc/saiapr_tc-12/00/images/768.jpg,"['group-of-persons', 'child-boy', 'child-boy', 'child-boy', 'balloon', 'balloon', 'sky-blue', 'ground', 'ground', 'floor-other', 'rock']"
778,./iapr_tc/saiapr_tc-12/00/images/778.jpg,"['child-boy', 'face-of-person']"
779,./iapr_tc/saiapr_tc-12/00/images/779.jpg,"['child-boy', 'face-of-person', 'cloth', 'window', 'group-of-persons', 'wall']"
780,./iapr_tc/saiapr_tc-12/00/images/780.jpg,"['child-girl', 'face-of-person']"
781,./iapr_tc/saiapr_tc-12/00/images/781.jpg,"['child-girl', 'face-of-person']"
783,./iapr_tc/saiapr_tc-12/00/images/783.jpg,"['child-girl', 'face-of-person']"
784,./iapr_tc/saiapr_tc-12/00/images/784.jpg,"['child-girl', 'face-of-person', 'wall', 'person', 'paper']"
786,./iapr_tc/saiapr_tc-12/00/images/786.jpg,"['child-girl', 'face-of-person', 'floor-other']"
788,./iapr_tc/saiapr_tc-12/00/images/788.jpg,"['child-girl', 'face-of-person', 'hand-of-person']"
789,./iapr_tc/saiapr_tc-12/00/images/789.jpg,"['child-boy', 'wooden-furniture', 'group-of-persons', 'group-of-persons', 'wall']"
790,./iapr_tc/saiapr_tc-12/00/images/790.jpg,"['child-boy', 'face-of-person']"
791,./iapr_tc/saiapr_tc-12/00/images/791.jpg,"['child-girl', 'face-of-person']"
792,./iapr_tc/saiapr_tc-12/00/images/792.jpg,"['child-boy', 'face-of-person', 'person', 'wall']"
793,./iapr_tc/saiapr_tc-12/00/images/793.jpg,"['child', 'wall', 'ground', 'hat']"
794,./iapr_tc/saiapr_tc-12/00/images/794.jpg,"['child-girl', 'face-of-person']"
795,./iapr_tc/saiapr_tc-12/00/images/795.jpg,"['baby', 'face-of-person']"
796,./iapr_tc/saiapr_tc-12/00/images/796.jpg,['baby']
797,./iapr_tc/saiapr_tc-12/00/images/797.jpg,"['child-boy', 'face-of-person', 'cloth', 'wall']"
798,./iapr_tc/saiapr_tc-12/00/images/798.jpg,"['child-girl', 'face-of-person']"
800,./iapr_tc/saiapr_tc-12/00/images/800.jpg,"['child-girl', 'face-of-person', 'wood', 'wooden-furniture']"
801,./iapr_tc/saiapr_tc-12/00/images/801.jpg,"['child-girl', 'face-of-person', 'cloth']"
803,./iapr_tc/saiapr_tc-12/00/images/803.jpg,"['child-boy', 'hand-of-person', 'group-of-persons', 'couple-of-persons', 'wall']"
804,./iapr_tc/saiapr_tc-12/00/images/804.jpg,"['child-girl', 'face-of-person']"
805,./iapr_tc/saiapr_tc-12/00/images/805.jpg,"['child-girl', 'face-of-person']"
806,./iapr_tc/saiapr_tc-12/00/images/806.jpg,"['child-girl', 'cloud', 'wooden-furniture', 'house', 'face-of-person', 'hand-of-person']"
807,./iapr_tc/saiapr_tc-12/00/images/807.jpg,"['child-girl', 'face-of-person']"
808,./iapr_tc/saiapr_tc-12/00/images/808.jpg,"['child-boy', 'face-of-person']"
809,./iapr_tc/saiapr_tc-12/00/images/809.jpg,"['child-girl', 'child-girl']"
811,./iapr_tc/saiapr_tc-12/00/images/811.jpg,"['child-girl', 'face-of-person', 'wall', 'wood', 'window']"
812,./iapr_tc/saiapr_tc-12/00/images/812.jpg,"['child-girl', 'cloth', 'window', 'wall', 'face-of-person']"
813,./iapr_tc/saiapr_tc-12/00/images/813.jpg,"['child-boy', 'cloud', 'rock', 'rock', 'face-of-person']"
815,./iapr_tc/saiapr_tc-12/00/images/815.jpg,"['child-girl', 'face-of-person', 'rock', 'cloud']"
817,./iapr_tc/saiapr_tc-12/00/images/817.jpg,"['child-girl', 'face-of-person', 'ground', 'rock', 'rock']"
818,./iapr_tc/saiapr_tc-12/00/images/818.jpg,"['child-girl', 'face-of-person', 'ground', 'rock', 'rock']"
819,./iapr_tc/saiapr_tc-12/00/images/819.jpg,"['child-girl', 'cloud', 'ground', 'ground', 'rock', 'rock']"
821,./iapr_tc/saiapr_tc-12/00/images/821.jpg,"['child-girl', 'sky-blue', 'face-of-person', 'hand-of-person']"
822,./iapr_tc/saiapr_tc-12/00/images/822.jpg,"['child-boy', 'cloud', 'wooden-furniture', 'wooden-furniture', 'face-of-person']"
823,./iapr_tc/saiapr_tc-12/00/images/823.jpg,"['child-girl', 'face-of-person']"
824,./iapr_tc/saiapr_tc-12/00/images/824.jpg,"['child-boy', 'face-of-person']"
825,./iapr_tc/saiapr_tc-12/00/images/825.jpg,"['child-boy', 'cloth', 'wall', 'paper', 'plant', 'face-of-person']"
826,./iapr_tc/saiapr_tc-12/00/images/826.jpg,"['child-girl', 'cloud', 'house', 'ground']"
827,./iapr_tc/saiapr_tc-12/00/images/827.jpg,"['child-girl', 'wall', 'face-of-person']"
828,./iapr_tc/saiapr_tc-12/00/images/828.jpg,"['child-boy', 'wooden-furniture', 'paper', 'face-of-person', 'window', 'window', 'couple-of-persons', 'group-of-persons', 'wall']"
829,./iapr_tc/saiapr_tc-12/00/images/829.jpg,"['child-girl', 'wall', 'child', 'wooden-furniture', 'face-of-person']"
830,./iapr_tc/saiapr_tc-12/00/images/830.jpg,"['child-girl', 'face-of-person', 'cloth']"
831,./iapr_tc/saiapr_tc-12/00/images/831.jpg,"['child-girl', 'paper', 'wall', 'wooden-furniture']"
832,./iapr_tc/saiapr_tc-12/00/images/832.jpg,"['child-girl', 'cloud', 'wooden-furniture', 'face-of-person']"
833,./iapr_tc/saiapr_tc-12/00/images/833.jpg,"['child-boy', 'cloud', 'wooden-furniture', 'construction', 'construction', 'ground', 'face-of-person']"
834,./iapr_tc/saiapr_tc-12/00/images/834.jpg,"['table', 'child-girl', 'ground', 'ground', 'construction']"
835,./iapr_tc/saiapr_tc-12/00/images/835.jpg,"['child-girl', 'face-of-person', 'cloth']"
836,./iapr_tc/saiapr_tc-12/00/images/836.jpg,"['child-boy', 'face-of-person']"
837,./iapr_tc/saiapr_tc-12/00/images/837.jpg,"['child-boy', 'face-of-person', 'wall', 'cloth']"
838,./iapr_tc/saiapr_tc-12/00/images/838.jpg,"['child-boy', 'face-of-person', 'head-of-person', 'wall']"
841,./iapr_tc/saiapr_tc-12/00/images/841.jpg,"['child-boy', 'child-boy', 'head-of-person', 'wooden-furniture', 'paper', 'wall', 'window', 'face-of-person']"
842,./iapr_tc/saiapr_tc-12/00/images/842.jpg,"['child-boy', 'woman', 'child-girl', 'wall', 'window', 'face-of-person']"
843,./iapr_tc/saiapr_tc-12/00/images/843.jpg,"['child-girl', 'wall', 'window', 'face-of-person']"
844,./iapr_tc/saiapr_tc-12/00/images/844.jpg,"['humans', 'child-boy', 'face-of-person']"
845,./iapr_tc/saiapr_tc-12/00/images/845.jpg,"['child-girl', 'group-of-persons', 'paper', 'wall', 'window', 'child-boy']"
846,./iapr_tc/saiapr_tc-12/00/images/846.jpg,"['child-girl', 'face-of-person', 'paper', 'wood', 'wall']"
847,./iapr_tc/saiapr_tc-12/00/images/847.jpg,"['child-boy', 'group-of-persons', 'group-of-persons', 'window', 'wall', 'face-of-person']"
848,./iapr_tc/saiapr_tc-12/00/images/848.jpg,"['child-boy', 'head-of-person', 'wall', 'face-of-person']"
850,./iapr_tc/saiapr_tc-12/00/images/850.jpg,"['child-girl', 'face-of-person', 'wall', 'cloth']"
851,./iapr_tc/saiapr_tc-12/00/images/851.jpg,"['child-boy', 'group-of-persons', 'window', 'wall', 'wall', 'face-of-person', 'wooden-furniture']"
852,./iapr_tc/saiapr_tc-12/00/images/852.jpg,"['child-girl', 'face-of-person', 'window', 'wall', 'wooden-furniture']"
853,./iapr_tc/saiapr_tc-12/00/images/853.jpg,"['child-boy', 'wooden-furniture', 'wall', 'paper', 'face-of-person']"
854,./iapr_tc/saiapr_tc-12/00/images/854.jpg,"['child-boy', 'wall', 'face-of-person']"
855,./iapr_tc/saiapr_tc-12/00/images/855.jpg,"['child-boy', 'wall', 'face-of-person', 'paper']"
856,./iapr_tc/saiapr_tc-12/00/images/856.jpg,"['child-boy', 'ground', 'trash', 'trash']"
857,./iapr_tc/saiapr_tc-12/00/images/857.jpg,"['child-girl', 'child', 'wall', 'face-of-person']"
858,./iapr_tc/saiapr_tc-12/00/images/858.jpg,"['child-girl', 'face-of-person', 'child', 'head-of-person']"
859,./iapr_tc/saiapr_tc-12/00/images/859.jpg,"['child-boy', 'face-of-person', 'head-of-person']"
861,./iapr_tc/saiapr_tc-12/00/images/861.jpg,"['child', 'face-of-person']"
862,./iapr_tc/saiapr_tc-12/00/images/862.jpg,"['child-boy', 'child-boy', 'wooden-furniture', 'wall', 'face-of-person']"
863,./iapr_tc/saiapr_tc-12/00/images/863.jpg,"['child-girl', 'window', 'face-of-person', 'wooden-furniture', 'wall', 'wood']"
865,./iapr_tc/saiapr_tc-12/00/images/865.jpg,"['child-girl', 'paper', 'window', 'face-of-person', 'wood', 'wall', 'non-wooden-furniture']"
868,./iapr_tc/saiapr_tc-12/00/images/868.jpg,"['child-boy', 'face-of-person', 'wood']"
869,./iapr_tc/saiapr_tc-12/00/images/869.jpg,"['child-girl', 'wooden-furniture', 'face-of-person', 'hand-of-person']"
871,./iapr_tc/saiapr_tc-12/00/images/871.jpg,"['child-girl', 'wooden-furniture', 'wooden-furniture', 'head-of-person', 'floor-other', 'floor-other', 'wall', 'head-of-person']"
872,./iapr_tc/saiapr_tc-12/00/images/872.jpg,"['group-of-persons', 'child-boy', 'face-of-person']"
875,./iapr_tc/saiapr_tc-12/00/images/875.jpg,"['child-girl', 'child', 'child', 'face-of-person', 'face-of-person']"
879,./iapr_tc/saiapr_tc-12/00/images/879.jpg,"['child-boy', 'wooden-furniture', 'paper', 'child', 'couple-of-persons', 'window', 'window', 'face-of-person']"
885,./iapr_tc/saiapr_tc-12/00/images/885.jpg,"['child-girl', 'child-girl', 'wall', 'face-of-person']"
892,./iapr_tc/saiapr_tc-12/00/images/892.jpg,"['child-boy', 'face-of-person', 'child-boy', 'wall']"
893,./iapr_tc/saiapr_tc-12/00/images/893.jpg,"['child-boy', 'face-of-person', 'couple-of-persons', 'wooden-furniture', 'wall']"
894,./iapr_tc/saiapr_tc-12/00/images/894.jpg,"['child-girl', 'group-of-persons', 'child-girl', 'face-of-person']"
895,./iapr_tc/saiapr_tc-12/00/images/895.jpg,"['child-boy', 'head-of-person', 'couple-of-persons', 'face-of-person', 'child', 'face-of-person', 'paper']"
896,./iapr_tc/saiapr_tc-12/00/images/896.jpg,"['child-boy', 'face-of-person']"
897,./iapr_tc/saiapr_tc-12/00/images/897.jpg,"['couple-of-persons', 'child-girl', 'child', 'head-of-person']"
899,./iapr_tc/saiapr_tc-12/00/images/899.jpg,"['child-girl', 'group-of-persons', 'head-of-person', 'face-of-person', 'face-of-person']"
900,./iapr_tc/saiapr_tc-12/00/images/900.jpg,"['child-girl', 'face-of-person', 'group-of-persons', 'head-of-person']"
901,./iapr_tc/saiapr_tc-12/00/images/901.jpg,"['child-boy', 'face-of-person', 'ground', 'rock']"
904,./iapr_tc/saiapr_tc-12/00/images/904.jpg,"['child-boy', 'ground', 'rock']"
905,./iapr_tc/saiapr_tc-12/00/images/905.jpg,"['child-boy', 'ground', 'rock', 'orange', 'hand-of-person']"
906,./iapr_tc/saiapr_tc-12/00/images/906.jpg,"['child-girl', 'ground', 'ground', 'face-of-person', 'rock', 'rock', 'rock']"
907,./iapr_tc/saiapr_tc-12/00/images/907.jpg,"['child-boy', 'ground', 'ground', 'rock', 'face-of-person']"
908,./iapr_tc/saiapr_tc-12/00/images/908.jpg,"['child-girl', 'ground', 'rock', 'rock', 'face-of-person']"
909,./iapr_tc/saiapr_tc-12/00/images/909.jpg,"['child-boy', 'face-of-person', 'ground']"
910,./iapr_tc/saiapr_tc-12/00/images/910.jpg,"['child-boy', 'face-of-person', 'child-boy', 'hand-of-person']"
912,./iapr_tc/saiapr_tc-12/00/images/912.jpg,"['child-boy', 'ground', 'rock', 'rock', 'rock']"
914,./iapr_tc/saiapr_tc-12/00/images/914.jpg,"['child-girl', 'face-of-person']"
915,./iapr_tc/saiapr_tc-12/00/images/915.jpg,"['child-girl', 'face-of-person']"
916,./iapr_tc/saiapr_tc-12/00/images/916.jpg,"['child-boy', 'face-of-person', 'head-of-person']"
917,./iapr_tc/saiapr_tc-12/00/images/917.jpg,"['child-girl', 'hat', 'hand-of-person']"
918,./iapr_tc/saiapr_tc-12/00/images/918.jpg,"['child-boy', 'face-of-person']"
919,./iapr_tc/saiapr_tc-12/00/images/919.jpg,"['child-boy', 'face-of-person', 'head-of-person']"
921,./iapr_tc/saiapr_tc-12/00/images/921.jpg,"['child-boy', 'group-of-persons', 'child-boy', 'face-of-person']"
922,./iapr_tc/saiapr_tc-12/00/images/922.jpg,"['child-boy', 'ground', 'ground', 'rock', 'rock', 'rock', 'face-of-person']"
923,./iapr_tc/saiapr_tc-12/00/images/923.jpg,"['child-boy', 'ground', 'rock', 'rock', 'face-of-person']"
924,./iapr_tc/saiapr_tc-12/00/images/924.jpg,"['child-boy', 'sky', 'ground', 'rock', 'rock']"
925,./iapr_tc/saiapr_tc-12/00/images/925.jpg,"['child-girl', 'face-of-person', 'ground', 'rock', 'rock']"
927,./iapr_tc/saiapr_tc-12/00/images/927.jpg,"['child-girl', 'hat', 'ground', 'face-of-person']"
928,./iapr_tc/saiapr_tc-12/00/images/928.jpg,"['child-girl', 'hat', 'ground']"
929,./iapr_tc/saiapr_tc-12/00/images/929.jpg,"['child-girl', 'house', 'ground', 'ground', 'hat', 'face-of-person']"
